" Nom Ville ";"MAJ   ";" Code Postal ";" Code INSEE ";"Code Région";" Latitude ";" Longitude ";" Eloignement "
"Montagudet";"MONTAGUDET";82110;82116;11;"44.25";"1.083333";"0"
"Montagut";"MONTAGUT";64410;64397;72;"43.566667";"-0.5";"0"
"Montaignac-Saint-Hippolyte";"MONTAIGNAC SAINT HIPPOLYTE";19300;19143;74;"45.35";"2.016667";"0"
"Montaigu";"MONTAIGU";2820;2498;22;"49.533333";"3.833333";"0"
"Montaigu";"MONTAIGU";39570;39348;43;"46.666667";"5.566667";"0"
"Montaigu";"MONTAIGU";85600;85146;11;"46.983333";"-1.316667";"0"
"Montaigu-de-Quercy";"MONTAIGU DE QUERCY";82150;82117;11;"44.333333";"1.016667";"0"
"Montaigu-le-Blin";"MONTAIGU LE BLIN";3150;3179;83;"46.3";"3.5";"0"
"Montaigu-les-Bois";"MONTAIGU LES BOIS";50450;50336;25;"48.9";"-1.283333";"0"
"Montaigut";"MONTAIGUT";63700;63233;83;"46.183333";"2.808333";"0"
"Montaigut-le-Blanc";"MONTAIGUT LE BLANC";23320;23132;74;"46.116667";"1.733333";"0"
"Montaigut-le-Blanc";"MONTAIGUT LE BLANC";63320;63234;83;"45.583333";"3.1";"0"
"Montaigut-sur-Save";"MONTAIGUT SUR SAVE";31530;31356;72;"43.7";"1.25";"0"
"Montaigüet-en-Forez";"MONTAIGUET EN FOREZ";3130;3178;83;"46.266667";"3.8";"0"
"Montailleur";"MONTAILLEUR";73460;73162;11;"45.616667";"6.283333";"0"
"Montaillou";"MONTAILLOU";9110;9197;73;"42.783333";"1.883333";"0"
"Montaillé";"MONTAILLE";72120;72204;52;"47.933333";"0.7";"0"
"Montaimont";"MONTAIMONT";73130;73163;11;"45.366667";"6.35";"0"
"Montain";"MONTAIN";39210;39349;43;"46.716667";"5.583333";"0"
"Montain";"MONTAIN";82100;82118;11;"43.95";"1.116667";"0"
"Montainville";"MONTAINVILLE";78124;78415;11;"48.883333";"1.866667";"0"
"Montainville";"MONTAINVILLE";28150;28258;24;"48.266667";"1.55";"0"
"Montalba-le-Château";"MONTALBA LE CHATEAU";66130;66111;91;"42.7";"2.566667";"0"
"Montalembert";"MONTALEMBERT";79190;79180;74;"46.1";"0.15";"0"
"Montalet-le-Bois";"MONTALET LE BOIS";78440;78416;11;"49.05";"1.833333";"0"
"Montalieu-Vercieu";"MONTALIEU VERCIEU";38390;38247;82;"45.816667";"5.4";"0"
"Montalzat";"MONTALZAT";82270;82119;11;"44.216667";"1.5";"0"
"Montamat";"MONTAMAT";32220;32277;91;"43.483333";"0.85";"0"
"Montamisé";"MONTAMISE";86360;86163;11;"46.616667";"0.433333";"0"
"Montamy";"MONTAMY";14260;14440;25;"48.983333";"-0.766667";"0"
"Montanay";"MONTANAY";69250;69284;82;"45.883333";"4.85";"0"
"Montancy";"MONTANCY";25190;25386;43;"47.366667";"7.016667";"0"
"Montandon";"MONTANDON";25190;25387;43;"47.3";"6.833333";"0"
"Montanel";"MONTANEL";50240;50337;25;"48.5";"-1.416667";"0"
"Montaner";"MONTANER";64460;64398;72;"43.35";"0.0";"0"
"Montanges";"MONTANGES";1200;1257;82;"46.166667";"5.8";"0"
"Montangon";"MONTANGON";10220;10244;21;"48.4";"4.35";"0"
"Montans";"MONTANS";81600;81171;11;"43.866667";"1.9";"0"
"Montapas";"MONTAPAS";58110;58171;26;"47.083333";"3.583333";"0"
"Montarcher";"MONTARCHER";42380;42146;82;"45.45";"4.0";"0"
"Montardit";"MONTARDIT";9230;9198;73;"43.066667";"1.2";"0"
"Montardon";"MONTARDON";64121;64399;72;"43.366667";"-0.35";"0"
"Montaren-et-Saint-Médiers";"MONTAREN ET SAINT MEDIERS";30700;30174;91;"44.033333";"4.383333";"0"
"Montargis";"MONTARGIS";45200;45208;24;"48.0";"2.75";"0"
"Montarlot";"MONTARLOT";77250;77299;11;"48.35";"2.85";"0"
"Montarlot-lès-Rioz";"MONTARLOT LES RIOZ";70190;70355;72;"47.416667";"6.0";"0"
"Montarnaud";"MONTARNAUD";34570;34163;91;"43.65";"3.7";"0"
"Montaron";"MONTARON";58250;58173;26;"46.883333";"3.75";"0"
"Montastruc";"MONTASTRUC";47380;47182;72;"44.483333";"0.516667";"0"
"Montastruc";"MONTASTRUC";82130;82120;11;"44.1";"1.291667";"0"
"Montastruc-Savès";"MONTASTRUC SAVES";31370;31359;72;"43.35";"1.016667";"0"
"Montastruc-de-Salies";"MONTASTRUC DE SALIES";31160;31357;72;"43.033333";"0.9";"0"
"Montastruc-la-Conseillère";"MONTASTRUC LA CONSEILLERE";31380;31358;72;"43.716667";"1.6";"0"
"Montataire";"MONTATAIRE";60160;60414;22;"49.266667";"2.433333";"0"
"Montauban";"MONTAUBAN";82000;82121;11;"44.016667";"1.35";"0"
"Montauban-de-Bretagne";"MONTAUBAN DE BRETAGNE";35360;35184;53;"48.2";"-2.05";"0"
"Montauban-de-Luchon";"MONTAUBAN DE LUCHON";31110;31360;72;"42.8";"0.616667";"0"
"Montauban-de-Picardie";"MONTAUBAN DE PICARDIE";80300;80560;11;"50.0";"2.783333";"0"
"Montauban-sur-l'Ouvèze";"MONTAUBAN SUR L OUVEZE";26170;26189;82;"44.266667";"5.5";"0"
"Montaud";"MONTAUD";34160;34164;91;"43.75";"3.95";"0"
"Montaud";"MONTAUD";38210;38248;82;"45.266667";"5.566667";"0"
"Montaudin";"MONTAUDIN";53220;53154;52;"48.383333";"-1.0";"0"
"Montaulieu";"MONTAULIEU";26110;26190;82;"44.35";"5.216667";"0"
"Montaulin";"MONTAULIN";10270;10245;21;"48.25";"4.2";"0"
"Montaure";"MONTAURE";27400;27412;23;"49.233333";"1.083333";"0"
"Montauriol";"MONTAURIOL";47330;47183;72;"44.616667";"0.566667";"0"
"Montauriol";"MONTAURIOL";66300;66112;91;"42.583333";"2.716667";"0"
"Montauroux";"MONTAUROUX";83440;83081;11;"43.616667";"6.766667";"0"
"Montaut";"MONTAUT";9700;9199;0;"43.0";"1.0";"0"
"Montaut";"MONTAUT";31410;31361;72;"43.35";"1.266667";"0"
"Montautour";"MONTAUTOUR";35210;35185;53;"48.2";"-1.15";"0"
"Montauville";"MONTAUVILLE";54700;54375;41;"48.9";"6.016667";"0"
"Montay";"MONTAY";59360;59412;31;"50.116667";"3.55";"0"
"Montayral";"MONTAYRAL";47500;47185;72;"44.483333";"0.983333";"0"
"Montazeau";"MONTAZEAU";24230;24288;72;"44.883333";"0.15";"0"
"Montazels";"MONTAZELS";11190;11240;91;"42.95";"2.25";"0"
"Montbard";"MONTBARD";21500;21425;26;"47.616667";"4.333333";"0"
"Montbarla";"MONTBARLA";82110;82122;11;"44.216667";"1.083333";"0"
"Montbarrey";"MONTBARREY";39380;39350;43;"47.016667";"5.65";"0"
"Montbarrois";"MONTBARROIS";45340;45209;24;"48.05";"2.4";"0"
"Montbartier";"MONTBARTIER";82700;82123;11;"43.9";"1.266667";"0"
"Montbavin";"MONTBAVIN";2000;2499;22;"49.533333";"3.516667";"0"
"Montbazens";"MONTBAZENS";12220;12148;73;"44.483333";"2.233333";"0"
"Montbazin";"MONTBAZIN";34560;34165;91;"43.516667";"3.683333";"0"
"Montbazon";"MONTBAZON";37250;37154;24;"47.283333";"0.716667";"0"
"Montbel";"MONTBEL";9600;9200;73;"42.983333";"1.983333";"0"
"Montbel";"MONTBEL";48170;48100;91;"44.583333";"3.716667";"0"
"Montbellet";"MONTBELLET";71260;71305;26;"46.483333";"4.866667";"0"
"Montbenoît";"MONTBENOIT";25650;25390;43;"46.983333";"6.466667";"0"
"Montberaud";"MONTBERAUD";31220;31362;72;"43.15";"1.15";"0"
"Montbernard";"MONTBERNARD";31230;31363;72;"43.3";"0.766667";"0"
"Montberon";"MONTBERON";31140;31364;72;"43.716667";"1.483333";"0"
"Montbert";"MONTBERT";44140;44102;52;"47.05";"-1.5";"0"
"Montberthault";"MONTBERTHAULT";21460;21426;26;"47.466667";"4.166667";"0"
"Montbeton";"MONTBETON";82290;82124;11;"44.016667";"1.3";"0"
"Montbeugny";"MONTBEUGNY";3340;3180;83;"46.533333";"3.483333";"0"
"Montbizot";"MONTBIZOT";72380;72205;52;"48.15";"0.2";"0"
"Montblainville";"MONTBLAINVILLE";55270;55343;41;"49.25";"5.016667";"0"
"Montblanc";"MONTBLANC";34290;34166;91;"43.4";"3.366667";"0"
"Montboillon";"MONTBOILLON";70700;70356;72;"47.366667";"5.916667";"0"
"Montboissier";"MONTBOISSIER";28800;28259;24;"48.216667";"1.4";"0"
"Montbolo";"MONTBOLO";66110;66113;91;"42.483333";"2.65";"0"
"Montbonnot-Saint-Martin";"MONTBONNOT SAINT MARTIN";38330;38249;82;"45.233333";"5.8";"0"
"Montboucher";"MONTBOUCHER";23400;23133;74;"45.95";"1.683333";"0"
"Montboucher-sur-Jabron";"MONTBOUCHER SUR JABRON";26740;26191;82;"44.55";"4.8";"0"
"Montboudif";"MONTBOUDIF";15190;15129;83;"45.383333";"2.75";"0"
"Montbouton";"MONTBOUTON";90500;90070;73;"47.466667";"6.916667";"0"
"Montbouy";"MONTBOUY";45230;45210;24;"47.866667";"2.816667";"0"
"Montboyer";"MONTBOYER";16620;16222;54;"45.333333";"0.083333";"0"
"Montbozon";"MONTBOZON";70230;70357;72;"47.466667";"6.266667";"0"
"Montbrand";"MONTBRAND";5140;5080;72;"44.583333";"5.683333";"0"
"Montbray";"MONTBRAY";50410;50338;25;"48.883333";"-1.1";"0"
"Montbrehain";"MONTBREHAIN";2110;2500;22;"49.966667";"3.35";"0"
"Montbrison";"MONTBRISON";26770;26192;82;"44.441667";"5.016667";"0"
"Montbrison";"MONTBRISON";42600;42147;82;"45.6";"4.05";"0"
"Montbrison";"MONTBRISON";42600;42147;0;"0.0";"0.0";"0"
"Montbron";"MONTBRON";16220;16223;54;"45.666667";"0.5";"0"
"Montbronn";"MONTBRONN";57410;57477;41;"48.983333";"7.316667";"0"
"Montbrun";"MONTBRUN";48210;48101;91;"44.333333";"3.5";"0"
"Montbrun";"MONTBRUN";46160;46198;73;"44.5";"1.916667";"0"
"Montbrun-Bocage";"MONTBRUN BOCAGE";31310;31365;72;"43.133333";"1.266667";"0"
"Montbrun-Lauragais";"MONTBRUN LAURAGAIS";31450;31366;72;"43.45";"1.533333";"0"
"Montbrun-des-Corbières";"MONTBRUN DES CORBIERES";11700;11241;91;"43.2";"2.683333";"0"
"Montbrun-les-Bains";"MONTBRUN LES BAINS";26570;26193;82;"44.183333";"5.433333";"0"
"Montbré";"MONTBRE";51500;51375;21;"49.183333";"4.033333";"0"
"Montbéliard";"MONTBELIARD";25200;25388;43;"47.516667";"6.8";"0"
"Montbéliardot";"MONTBELIARDOT";25210;25389;43;"47.183333";"6.65";"0"
"Montcalm";"MONTCALM";30600;30934;91;"43.575";"4.291667";"0"
"Montcaret";"MONTCARET";24230;24289;72;"44.85";"0.066667";"0"
"Montcarra";"MONTCARRA";38890;38250;82;"45.616667";"5.383333";"0"
"Montcavrel";"MONTCAVREL";62170;62585;31;"50.516667";"1.8";"0"
"Montceau";"MONTCEAU";38300;38251;82;"45.583333";"5.383333";"0"
"Montceau-et-Écharnant";"MONTCEAU ET ECHARNANT";21360;21427;26;"47.066667";"4.666667";"0"
"Montceau-les-Mines";"MONTCEAU LES MINES";71300;71306;26;"46.666667";"4.366667";"0"
"Montceaux";"MONTCEAUX";1090;1258;82;"46.1";"4.8";"0"
"Montceaux-Ragny";"MONTCEAUX RAGNY";71240;71308;26;"46.616667";"4.85";"0"
"Montceaux-l'Étoile";"MONTCEAUX L ETOILE";71110;71307;26;"46.35";"4.033333";"0"
"Montceaux-lès-Meaux";"MONTCEAUX LES MEAUX";77470;77300;11;"48.95";"2.983333";"0"
"Montceaux-lès-Provins";"MONTCEAUX LES PROVINS";77151;77301;11;"48.6928682";"3.4449315";"0"
"Montceaux-lès-Vaudes";"MONTCEAUX LES VAUDES";10260;10246;21;"48.166667";"4.166667";"0"
"Montcel";"MONTCEL";63460;63235;83;"46.016667";"3.05";"0"
"Montcel";"MONTCEL";73100;73164;11;"45.716667";"5.983333";"0"
"Montcenis";"MONTCENIS";71710;71309;26;"46.783333";"4.383333";"0"
"Montcet";"MONTCET";1310;1259;82;"46.2";"5.116667";"0"
"Montcey";"MONTCEY";70000;70358;72;"47.65";"6.233333";"0"
"Montchaboud";"MONTCHABOUD";38220;38252;82;"45.1";"5.766667";"0"
"Montchamp";"MONTCHAMP";14350;14442;25;"48.916667";"-0.766667";"0"
"Montchamp";"MONTCHAMP";15100;15130;83;"45.066667";"3.2";"0"
"Montchanin";"MONTCHANIN";71210;71310;26;"46.75";"4.45";"0"
"Montcharvot";"MONTCHARVOT";52400;52328;72;"47.9";"5.733333";"0"
"Montchaton";"MONTCHATON";50660;50339;25;"49.016667";"-1.5";"0"
"Montchaude";"MONTCHAUDE";16300;16224;54;"45.45";"-0.2";"0"
"Montchauvet";"MONTCHAUVET";14350;14443;25;"48.95";"-0.733333";"0"
"Montchauvet";"MONTCHAUVET";78790;78417;11;"48.9";"1.633333";"0"
"Montchenu";"MONTCHENU";26350;26194;82;"45.2";"5.033333";"0"
"Montcheutin";"MONTCHEUTIN";8250;8296;21;"49.283333";"4.833333";"0"
"Montchevrel";"MONTCHEVREL";61170;61284;25;"48.566667";"0.35";"0"
"Montchevrier";"MONTCHEVRIER";36140;36126;24;"46.483333";"1.75";"0"
"Montchâlons";"MONTCHALONS";2860;2501;22;"49.516667";"3.733333";"0"
"Montclar";"MONTCLAR";4140;4126;93;"44.4";"6.333333";"0"
"Montclar";"MONTCLAR";12550;12149;73;"43.966667";"2.65";"0"
"Montclar";"MONTCLAR";11250;11242;91;"43.133333";"2.25";"0"
"Montclar-Lauragais";"MONTCLAR LAURAGAIS";31290;31368;72;"43.366667";"1.716667";"0"
"Montclar-de-Comminges";"MONTCLAR DE COMMINGES";31220;31367;72;"43.166667";"1.016667";"0"
"Montclar-sur-Gervanne";"MONTCLAR SUR GERVANNE";26400;26195;82;"44.75";"5.15";"0"
"Montclard";"MONTCLARD";43230;43139;72;"45.266667";"3.566667";"0"
"Montclus";"MONTCLUS";5700;5081;72;"44.416667";"5.683333";"0"
"Montclus";"MONTCLUS";30630;30175;91;"44.266667";"4.433333";"0"
"Montcléra";"MONTCLERA";46250;46200;73;"44.616667";"1.233333";"0"
"Montcombroux-les-Mines";"MONTCOMBROUX LES MINES";3130;3181;83;"46.35";"3.733333";"0"
"Montcony";"MONTCONY";71500;71311;26;"46.7";"5.3";"0"
"Montcorbon";"MONTCORBON";45220;45211;24;"47.966667";"3.066667";"0"
"Montcornet";"MONTCORNET";8090;8297;21;"49.833333";"4.633333";"0"
"Montcourt";"MONTCOURT";70500;70359;72;"47.933333";"5.95";"0"
"Montcourt-Fromonville";"MONTCOURT FROMONVILLE";77140;77302;11;"48.3";"2.7";"0"
"Montcoy";"MONTCOY";71620;71312;26;"46.8";"5.0";"0"
"Montcresson";"MONTCRESSON";45700;45212;24;"47.9";"2.816667";"0"
"Montcuit";"MONTCUIT";50490;50340;25;"49.116667";"-1.333333";"0"
"Montcuq";"MONTCUQ";46800;46201;73;"44.333333";"1.216667";"0"
"Montcusel";"MONTCUSEL";39260;39351;43;"46.366667";"5.65";"0"
"Montcy-Notre-Dame";"MONTCY NOTRE DAME";8090;8298;21;"49.783333";"4.75";"0"
"Montdardier";"MONTDARDIER";30120;30176;91;"43.933333";"3.583333";"0"
"Montdauphin";"MONTDAUPHIN";77320;77303;11;"48.85";"3.433333";"0"
"Montdidier";"MONTDIDIER";57670;57478;41;"48.933333";"6.816667";"0"
"Montdidier";"MONTDIDIER";80500;80561;11;"49.65";"2.566667";"0"
"Montdoré";"MONTDORE";70210;70360;72;"47.916667";"6.083333";"0"
"Montdoumerc";"MONTDOUMERC";46230;46202;73;"44.283333";"1.516667";"0"
"Montdragon";"MONTDRAGON";81440;81174;11;"43.783333";"2.116667";"0"
"Montdurausse";"MONTDURAUSSE";81630;81175;11;"43.95";"1.566667";"0"
"Monte";"MONTE";20290;20166;94;"42.466667";"9.383333";"0"
"Monteaux";"MONTEAUX";41150;41144;24;"47.483333";"1.116667";"0"
"Montebourg";"MONTEBOURG";50310;50341;25;"49.483333";"-1.383333";"0"
"Montech";"MONTECH";82700;82125;11;"43.95";"1.233333";"0"
"Monteignet-sur-l'Andelot";"MONTEIGNET SUR L ANDELOT";3800;3182;83;"46.116667";"3.25";"0"
"Monteille";"MONTEILLE";14270;14444;25;"49.116667";"0.05";"0"
"Monteils";"MONTEILS";30360;30177;91;"44.1";"4.183333";"0"
"Montel-de-Gelat";"MONTEL DE GELAT";63380;63237;83;"45.933333";"2.583333";"0"
"Montels";"MONTELS";81140;81176;11;"43.966667";"1.9";"0"
"Montels";"MONTELS";9240;9203;73;"43.0";"1.466667";"0"
"Montels";"MONTELS";34310;34167;91;"43.3";"3.033333";"0"
"Montemaggiore";"MONTEMAGGIORE";20214;20935;94;"42.533333";"8.866667";"0"
"Montemboeuf";"MONTEMBOEUF";16310;16225;54;"45.766667";"0.55";"0"
"Montenach";"MONTENACH";57480;57479;41;"49.416667";"6.383333";"0"
"Montenay";"MONTENAY";53500;53155;52;"48.283333";"-0.9";"0"
"Montendre";"MONTENDRE";17130;17240;54;"45.283333";"-0.4";"0"
"Montendry";"MONTENDRY";73390;73166;11;"45.533333";"6.233333";"0"
"Montenescourt";"MONTENESCOURT";62123;62586;31;"50.3";"2.616667";"0"
"Monteneuf";"MONTENEUF";56380;56136;53;"47.866667";"-2.2";"0"
"Montenils";"MONTENILS";77320;77304;11;"48.85";"3.483333";"0"
"Montenois";"MONTENOIS";25260;25394;43;"47.5";"6.666667";"0"
"Montenoison";"MONTENOISON";58700;58174;26;"47.216667";"3.433333";"0"
"Montenoy";"MONTENOY";54760;54376;41;"48.8";"6.233333";"0"
"Monteplain";"MONTEPLAIN";39700;39352;43;"47.15";"5.7";"0"
"Monterblanc";"MONTERBLANC";56250;56137;53;"47.75";"-2.683333";"0"
"Montereau";"MONTEREAU";45260;45213;24;"47.85";"2.566667";"0"
"Montereau-faut-Yonne";"MONTEREAU FAUT YONNE";77130;77305;11;"48.383333";"2.95";"0"
"Montereau-sur-le-Jard";"MONTEREAU SUR LE JARD";77950;77306;11;"48.583333";"2.666667";"0"
"Monterfil";"MONTERFIL";35160;35187;53;"48.066667";"-1.983333";"0"
"Monterrein";"MONTERREIN";56800;56138;53;"47.883333";"-2.35";"0"
"Montertelot";"MONTERTELOT";56800;56139;53;"47.883333";"-2.416667";"0"
"Montescot";"MONTESCOT";66200;66114;91;"42.616667";"2.933333";"0"
"Montespan";"MONTESPAN";31260;31372;72;"43.083333";"0.866667";"0"
"Montesquieu";"MONTESQUIEU";47130;47186;72;"44.2";"0.45";"0"
"Montesquieu";"MONTESQUIEU";82200;82127;11;"44.2";"1.066667";"0"
"Montesquieu";"MONTESQUIEU";34320;34168;91;"43.566667";"3.266667";"0"
"Montesquieu-Avantès";"MONTESQUIEU AVANTES";9200;9204;73;"43.016667";"1.2";"0"
"Montesquieu-Guittaut";"MONTESQUIEU GUITTAUT";31230;31373;72;"43.333333";"0.766667";"0"
"Montesquieu-Lauragais";"MONTESQUIEU LAURAGAIS";31450;31374;72;"43.416667";"1.633333";"0"
"Montesquieu-Volvestre";"MONTESQUIEU VOLVESTRE";31310;31375;72;"43.216667";"1.233333";"0"
"Montesquiou";"MONTESQUIOU";32320;32285;91;"43.583333";"0.333333";"0"
"Montessaux";"MONTESSAUX";70270;70361;72;"47.75";"6.566667";"0"
"Montesson";"MONTESSON";52500;52329;72;"47.816667";"5.666667";"0"
"Montesson";"MONTESSON";78360;78418;11;"48.9256365";"2.1422034";"0"
"Montestruc-sur-Gers";"MONTESTRUC SUR GERS";32390;32286;91;"43.8";"0.633333";"0"
"Montestrucq";"MONTESTRUCQ";64300;64402;72;"43.433333";"-0.816667";"0"
"Montet-et-Bouxal";"MONTET ET BOUXAL";46210;46203;73;"44.733333";"2.066667";"0"
"Monteton";"MONTETON";47120;47187;72;"44.616667";"0.25";"0"
"Monteux";"MONTEUX";84170;84080;93;"44.033333";"5.0";"0"
"Monteynard";"MONTEYNARD";38770;38254;82;"44.966667";"5.7";"0"
"Montfa";"MONTFA";9350;9205;0;"43.0";"1.0";"0"
"Montfa";"MONTFA";81210;81177;11;"43.683333";"2.216667";"0"
"Montfalcon";"MONTFALCON";38940;38255;82;"45.25";"5.166667";"0"
"Montfarville";"MONTFARVILLE";50760;50342;25;"49.65";"-1.266667";"0"
"Montfaucon";"MONTFAUCON";46240;46204;73;"44.683333";"1.566667";"0"
"Montfaucon";"MONTFAUCON";2540;2505;22;"48.95";"3.45";"0"
"Montfaucon";"MONTFAUCON";25660;25395;43;"47.233333";"6.083333";"0"
"Montfaucon";"MONTFAUCON";30150;30178;91;"44.083333";"4.75";"0"
"Montfaucon";"MONTFAUCON";49230;49206;52;"47.1";"-1.116667";"0"
"Montfavet";"MONTFAVET";84140;84922;93;"43.933333";"4.883333";"0"
"Montfermeil";"MONTFERMEIL";93370;93047;11;"48.8993849";"2.5652404";"0"
"Montfermier";"MONTFERMIER";82270;82128;11;"44.216667";"1.4";"0"
"Montfermy";"MONTFERMY";63230;63238;83;"45.883333";"2.816667";"0"
"Montferney";"MONTFERNEY";25680;25396;43;"47.483333";"6.333333";"0"
"Montferrand";"MONTFERRAND";11320;11243;91;"43.366667";"1.816667";"0"
"Montferrand-du-Périgord";"MONTFERRAND DU PERIGORD";24440;24290;72;"44.75";"0.866667";"0"
"Montferrand-le-Château";"MONTFERRAND LE CHATEAU";25320;25397;43;"47.183333";"5.933333";"0"
"Montferrat";"MONTFERRAT";38620;38256;82;"45.483333";"5.583333";"0"
"Montferrat";"MONTFERRAT";83131;83082;11;"43.616667";"6.483333";"0"
"Montferrer";"MONTFERRER";66150;66116;91;"42.433333";"2.566667";"0"
"Montferrier";"MONTFERRIER";9300;9206;73;"42.9";"1.783333";"0"
"Montferrier-sur-Lez";"MONTFERRIER SUR LEZ";34980;34169;91;"43.666667";"3.85";"0"
"Montfey";"MONTFEY";10130;10247;21;"48.066667";"3.883333";"0"
"Montfiquet";"MONTFIQUET";14490;14445;25;"49.166667";"-0.9";"0"
"Montfleur";"MONTFLEUR";39320;39353;43;"46.316667";"5.433333";"0"
"Montflours";"MONTFLOURS";53240;53156;52;"48.166667";"-0.733333";"0"
"Montflovin";"MONTFLOVIN";25650;25398;43;"46.983333";"6.45";"0"
"Montfort";"MONTFORT";64190;64403;72;"43.366667";"-0.85";"0"
"Montfort";"MONTFORT";4600;4127;93;"44.066667";"5.966667";"0"
"Montfort";"MONTFORT";49700;49207;52;"47.2";"-0.216667";"0"
"Montfort";"MONTFORT";25440;25399;43;"47.066667";"5.9";"0"
"Montfort-en-Chalosse";"MONTFORT EN CHALOSSE";40380;40194;72;"43.716667";"-0.833333";"0"
"Montfort-l'Amaury";"MONTFORT L AMAURY";78490;78420;11;"48.783333";"1.816667";"0"
"Montfort-sur-Argens";"MONTFORT SUR ARGENS";83570;83083;11;"43.466667";"6.116667";"0"
"Montfort-sur-Boulzane";"MONTFORT SUR BOULZANE";11140;11244;91;"42.75";"2.3";"0"
"Montfort-sur-Meu";"MONTFORT SUR MEU";35160;35188;53;"48.133333";"-1.966667";"0"
"Montfort-sur-Risle";"MONTFORT SUR RISLE";27290;27413;23;"49.3";"0.666667";"0"
"Montfranc";"MONTFRANC";12380;12152;73;"43.85";"2.566667";"0"
"Montfrin";"MONTFRIN";30490;30179;91;"43.883333";"4.6";"0"
"Montfroc";"MONTFROC";26560;26200;82;"44.183333";"5.633333";"0"
"Montfuron";"MONTFURON";4110;4128;93;"43.833333";"5.7";"0"
"Montgaillard";"MONTGAILLARD";40500;40195;72;"43.75";"-0.483333";"0"
"Montgaillard";"MONTGAILLARD";82120;82129;11;"43.933333";"0.875";"0"
"Montgaillard";"MONTGAILLARD";11330;11245;91;"42.916667";"2.633333";"0"
"Montgaillard";"MONTGAILLARD";9330;9207;0;"42.0";"1.0";"0"
"Montgaillard-Lauragais";"MONTGAILLARD LAURAGAIS";31290;31377;72;"43.433333";"1.7";"0"
"Montgaillard-de-Salies";"MONTGAILLARD DE SALIES";31260;31376;72;"43.066667";"0.933333";"0"
"Montgaillard-sur-Save";"MONTGAILLARD SUR SAVE";31350;31378;72;"43.25";"0.733333";"0"
"Montgardin";"MONTGARDIN";5230;5084;72;"44.55";"6.233333";"0"
"Montgardon";"MONTGARDON";50250;50343;25;"49.283333";"-1.566667";"0"
"Montgaroult";"MONTGAROULT";61150;61285;25;"48.75";"-0.133333";"0"
"Montgauch";"MONTGAUCH";9160;9208;73;"43.0";"1.083333";"0"
"Montgaudry";"MONTGAUDRY";61360;61286;25;"48.4";"0.4";"0"
"Montgazin";"MONTGAZIN";31410;31379;72;"43.3";"1.283333";"0"
"Montgeard";"MONTGEARD";31560;31380;72;"43.333333";"1.616667";"0"
"Montgellafrey";"MONTGELLAFREY";73130;73167;11;"45.383333";"6.316667";"0"
"Montgenost";"MONTGENOST";51260;51376;21;"48.6";"3.6";"0"
"Montgenèvre";"MONTGENEVRE";5100;5085;72;"44.933333";"6.716667";"0"
"Montgermont";"MONTGERMONT";35760;35189;53;"48.15";"-1.716667";"0"
"Montgeron";"MONTGERON";91230;91421;82;"48.697967";"2.4601475";"0"
"Montgeroult";"MONTGEROULT";95650;95422;11;"49.083333";"2.0";"0"
"Montgesoye";"MONTGESOYE";25111;25400;43;"47.083333";"6.2";"0"
"Montgesty";"MONTGESTY";46150;46205;73;"44.566667";"1.283333";"0"
"Montgey";"MONTGEY";81470;81179;11;"43.516667";"1.933333";"0"
"Montgibaud";"MONTGIBAUD";19210;19144;74;"45.516667";"1.416667";"0"
"Montgirod";"MONTGIROD";73210;73169;11;"45.533333";"6.583333";"0"
"Montgiscard";"MONTGISCARD";31450;31381;72;"43.45";"1.583333";"0"
"Montgivray";"MONTGIVRAY";36400;36127;24;"46.6";"1.983333";"0"
"Montgobert";"MONTGOBERT";2600;2506;22;"49.3";"3.15";"0"
"Montgon";"MONTGON";8390;8301;21;"49.5";"4.716667";"0"
"Montgothier";"MONTGOTHIER";50540;50344;25;"48.65";"-1.2";"0"
"Montgradail";"MONTGRADAIL";11240;11246;91;"43.116667";"2.033333";"0"
"Montgras";"MONTGRAS";31370;31382;72;"43.45";"1.066667";"0"
"Montgreleix";"MONTGRELEIX";15190;15132;83;"45.366667";"2.883333";"0"
"Montgru-Saint-Hilaire";"MONTGRU SAINT HILAIRE";2210;2507;22;"49.183333";"3.333333";"0"
"Montguers";"MONTGUERS";26170;26201;82;"44.283333";"5.45";"0"
"Montgueux";"MONTGUEUX";10300;10248;21;"48.3";"3.966667";"0"
"Montguillon";"MONTGUILLON";49500;49208;52;"47.733333";"-0.733333";"0"
"Montguyon";"MONTGUYON";17270;17241;54;"45.216667";"-0.183333";"0"
"Montgé-en-Goële";"MONTGE-EN-GOELE";77230;77308;0;"0.0";"0.0";"0"
"Montgérain";"MONTGERAIN";60420;60416;22;"49.533333";"2.583333";"0"
"Montharville";"MONTHARVILLE";28800;28260;24;"48.183333";"1.333333";"0"
"Monthault";"MONTHAULT";35420;35190;53;"48.516667";"-1.183333";"0"
"Monthaut";"MONTHAUT";11240;11247;91;"43.083333";"2.033333";"0"
"Monthelon";"MONTHELON";51200;51378;21;"48.983333";"3.933333";"0"
"Monthelon";"MONTHELON";71400;71313;26;"46.95";"4.233333";"0"
"Monthenault";"MONTHENAULT";2860;2508;22;"49.483333";"3.666667";"0"
"Montheries";"MONTHERIES";52330;52330;72;"48.166667";"4.916667";"0"
"Montherlant";"MONTHERLANT";60790;60417;22;"49.283333";"2.05";"0"
